,gene,validation,localization
11514,YGR041W,Verified,null
11516,YIL177C,Uncharacterized,null
11517,YHR160C,Verified,null
11519,YGR137W,Dubious,null
11520,YIR020C,Dubious,null
11522,YCL038C,Verified,null
11524,YKL085W,Verified,null
11527,YOL089C,Verified,null
11529,YKL217W,Verified,null
11530,YKR094C,Verified,ribosomal
11532,YML103C,Verified,null
11533,YLR306W,Verified,null
11534,YGL220W,Verified,null
11535,YOR351C,Verified,null
11536,YNL266W,Dubious,null
11538,YHL027W,Verified,nucle
11539,YGR035C,Uncharacterized,null
11540,YJR146W,Uncharacterized,null
11542,YMR177W,Verified,mitochond
11544,YCR037C,Verified,null
11546,YOR147W,Verified,mitochond
11549,YDR100W,Verified,null
11550,YLL004W,Verified,null
11552,YEL054C,Verified,ribosomal
11554,YOL009C,Verified,mitochond
11555,YPR192W,Verified,null
11557,YBL035C,Verified,null
11558,YLL059C,Dubious,null
11561,YJL182C,Dubious,null
11562,YBR049C,Verified,null
11563,YKR080W,Verified,null
11564,YOR282W,Dubious,null
11567,YML124C,Verified,cytoplasm
11568,YDR353W,Verified,mitochond
11569,YJL001W,Verified,membrane
11572,YML087C,Verified,null
11574,YHR060W,Verified,endoplasm
11575,YER094C,Verified,membrane
11581,YCR019W,Verified,null
11582,YJL027C,Uncharacterized,null
11583,YGL132W,Dubious,null
11584,YIL007C,Verified,cytoplasm
11586,YMR260C,Verified,null
11587,YOR161C,Uncharacterized,null
11588,YML078W,Verified,null
11590,YIR018W,Verified,null
11592,YJR025C,Verified,null
11594,YKL046C,Verified,null
11596,YDR339C,Verified,nucleolus
11597,YOR151C,Verified,null
11598,YGR174C,Verified,membrane
11599,YGL207W,Verified,null
11602,YLR365W,Dubious,null
11603,YPR086W,Verified,null
11605,YMR060C,Verified,null
11609,YGL156W,Verified,null
11610,YNL033W,Uncharacterized,null
11611,YNL062C,Verified,null
11614,YLR238W,Verified,null
11618,YIL134W,Verified,null
11620,YDR084C,Verified,null
11622,YBL016W,Verified,cytoplasm
11623,YGR083C,Verified,null
11624,YDR182W,Uncharacterized,null
11625,YNL290W,Verified,cytosol
11629,YBR276C,Verified,null
11631,YAL021C,Verified,null
11633,YOL126C,Verified,nucle
11635,YNL227C,Verified,nucleolus
11639,YDR470C,Verified,mitochond
11642,YDR386W,Verified,null
11643,YLR347C,Verified,nucle
11644,YJR107W,Uncharacterized,null
11645,YNL157W,Verified,nucle
11646,YBR218C,Verified,null
11647,YNR060W,Verified,null
11648,YML120C,Verified,null
11649,YHR106W,Verified,null
11650,YNL164C,Verified,null
11651,YDL156W,Verified,cytoplasm
11653,YER137C,Uncharacterized,null
11655,YGL069C,Dubious,null
11656,YIL063C,Verified,cytosol
11659,YOL013C,Verified,endoplasm
11660,YPL218W,Verified,mitochond
11661,YEL028W,Uncharacterized,null
11662,YBR071W,Verified,null
11663,YHL004W,Verified,ribosomal
11664,YOR370C,Verified,membrane
11667,YER053C,Verified,null
11668,YPL051W,Verified,nucle
11669,YJR121W,Verified,null
11670,YLR081W,Verified,null
11671,YML066C,Verified,cytoplasm
11673,YGL008C,Verified,null
11675,YER002W,Verified,nucleolus
11676,YDL127W,Verified,null
11677,YGR265W,Dubious,null
11678,YPR008W,Verified,null
11679,YGL020C,Verified,null
11680,YMR083W,Verified,null
11682,YOR186W,Uncharacterized,null
11683,YMR216C,Verified,null
11684,YIL047C,Verified,null
11685,YDR502C,Verified,null
11686,YGR065C,Verified,null
11689,YNL334C,Verified,null
11690,YEL002C,Verified,endoplasm
11691,YEL075C,Uncharacterized,null
11694,YGL027C,Verified,endoplasm
11695,YBR079C,Verified,null
11698,YFL054C,Uncharacterized,null
11699,YJL128C,Verified,null
11700,YBL097W,Verified,null
11701,YDR325W,Verified,null
11702,YJL073W,Verified,membrane
11704,YPL035C,Dubious,null
11705,YNL121C,Verified,membrane
11706,YPR135W,Verified,null
11707,YKL141W,Verified,membrane
11708,YLR248W,Verified,null
11710,YNL043C,Dubious,null
11716,YHR082C,Verified,cytoplasm
11720,YJL048C,Verified,null
11721,YPR113W,Verified,mitochond
11722,YKL161C,Verified,null
11723,YBR251W,Verified,ribosomal
11724,YIL113W,Verified,cytoplasm
11727,YGR135W,Verified,membrane
11728,YGL219C,Verified,mitochond
11730,YCR057C,Verified,nucleolus
11731,YPL140C,Verified,null
11733,YJL086C,Dubious,null
11734,YHR152W,Verified,nucleolus
11737,YKL147C,Dubious,null
11741,YGL097W,Verified,null
11743,YKL087C,Verified,mitochond
11746,YIL066C,Verified,nucle
11747,YIL088C,Verified,null
11749,YNR041C,Verified,membrane
11753,YGL059W,Verified,null
11756,YFR043C,Verified,null
11758,YIL008W,Verified,null
11759,YOR357C,Verified,null
11760,YGR153W,Uncharacterized,null
11762,YAR035W,Verified,null
11763,YOR037W,Verified,mitochond
11764,YGL222C,Verified,cytoplasm
11766,YGR033C,Verified,mitochond
11767,YJR144W,Verified,nucle
11768,YPL271W,Verified,null
11772,YCR035C,Verified,cytoplasm
11773,YPL019C,Verified,endoplasm
11774,YLR048W,Verified,ribosomal
11775,YDR102C,Uncharacterized,null
11777,YBR061C,Verified,null
11778,YOR145C,Verified,nucleolus
11785,YEL056W,Verified,cytoplasm
11786,YNL204C,Verified,null
11787,YOR339C,Verified,null
11789,YNL273W,Verified,cytosol
11790,YOR140W,Verified,null
11791,YER070W,Verified,nucle
11792,YNL294C,Verified,null
11793,YJL003W,Verified,mitochond
11794,YKR057W,Verified,ribosomal
11798,YDR073W,Verified,cytosol
11799,YML050W,Verified,null
11800,YPR074C,Verified,null
11802,YDL080C,Verified,null
11803,YML085C,Verified,cytoplasm
11804,YHR185C,Verified,null
11805,YDR242W,Verified,null
11806,YLR175W,Verified,nucleolus
11807,YDR048C,Dubious,null
11809,YER103W,Verified,cytoplasm
11810,YJL025W,Verified,nucleolus
11811,YMR262W,Uncharacterized,null
11812,YLR153C,Verified,nucleolus
11813,YBL076C,Verified,null
11815,YLR128W,Verified,null
11816,YKR068C,Verified,null
11817,YBR143C,Verified,null
11819,YIR016W,Uncharacterized,null
11820,YPL072W,Verified,mitochond
11821,YJL134W,Verified,null
11823,YDR449C,Verified,nucleolus
11824,YLR367W,Verified,ribosomal
11827,YKR035C,Dubious,null
11828,YKR042W,Verified,mitochond
11831,YJR001W,Verified,null
11832,YGL196W,Verified,null
11833,YJL209W,Verified,membrane
11834,YDR264C,Verified,null
11835,YNL035C,Verified,cytosol
11836,YFL015C,Dubious,null
11839,YML122C,Uncharacterized,null
11840,YBR281C,Verified,nucle
11841,YCR075C,Verified,null
11843,YJR090C,Verified,cytoplasm
11845,YOR349W,Verified,null
11846,YOR314W,Dubious,null
11851,YOR041C,Dubious,null
11852,YOR014W,Verified,null
11855,YLR448W,Verified,ribosomal
11856,YDR311W,Verified,cytosol
11857,YHR002W,Verified,mitochond
11861,YAL018C,Verified,null
11862,YNL100W,Verified,membrane
11864,YOR372C,Verified,null
11867,YDR025W,Verified,ribosomal
11868,YBR086C,Verified,endoplasm
11872,YOL011W,Verified,membrane
11873,YPL261C,Uncharacterized,null
11875,YLL013C,Verified,membrane
11877,YOL124C,Verified,null
11878,YDR545W,Verified,null
11880,YER051W,Verified,null
11881,YDR228C,Verified,cytosol
11883,YBL105C,Verified,cytoplasm
11884,YKR016W,Verified,mitochond
11885,YLL036C,Verified,cytosol
11886,YDL029W,Verified,null
11887,YLR034C,Verified,null
11888,YLR083C,Verified,null
11890,YDL121C,Uncharacterized,null
11891,YMR085W,Uncharacterized,null
11892,YHR219W,Uncharacterized,null
11893,YPR065W,Verified,null
11895,YDL007W,Verified,null
11896,YMR210W,Verified,null
11898,YGR067C,Uncharacterized,null
11899,YOR158W,Verified,ribosomal
11900,YPR024W,Verified,mitochond
11901,YDR493W,Verified,null
11905,YOR245C,Verified,null
11906,YPR053C,Uncharacterized,null
11907,YKL167C,Verified,ribosomal
11908,YBL095W,Uncharacterized,mitochond
11909,YDL092W,Verified,null
11911,YPR137W,Verified,nucleolus
11914,YDR327W,Dubious,null
11915,YLR208W,Verified,null
11916,YDR455C,Dubious,null
11917,YJL075C,Dubious,null
11918,YMR145C,Verified,null
11920,YMR110C,Verified,mitochond
11923,YDR209C,Uncharacterized,null
11924,YCR065W,Verified,cytoplasm
11926,YHR059W,Verified,null
11930,YLL033W,Verified,null
11931,YJR048W,Verified,mitochond
11933,YHR084W,Verified,null
11934,YAL053W,Verified,null
11936,YGL095C,Verified,cytosol
11937,YBR257W,Verified,null
11938,YIL079C,Verified,nucleolus
11940,YBR137W,Verified,null
11942,YPL146C,Verified,nucleolus
11943,YKL072W,Verified,null
11944,YPL139C,Verified,cytoplasm
11946,YJL080C,Verified,endoplasm
11947,YHR150W,Verified,null
11950,YKL149C,Verified,null
11951,YJL152W,Dubious,null
11952,YHR164C,Verified,cytoplasm
11953,YKL081W,Verified,null
11954,YJR128W,Dubious,null
11955,YPL164C,Verified,null
11956,YMR274C,Verified,endoplasm
11960,YHR027C,Verified,null
11961,YNR047W,Verified,membrane
11962,YIL060W,Verified,null
11964,YML107C,Verified,null
11965,YKR098C,Verified,null
11966,YFR041C,Verified,null
11967,YIL050W,Verified,null
11968,YKL100C,Verified,nucle
11970,YIL006W,Verified,membrane
11971,YHL023C,Verified,null
11972,YGR031W,Verified,null
11973,YOR035C,Verified,null
11974,YJR142W,Verified,null
11975,YER158C,Uncharacterized,null
11977,YCR040W,Verified,null
11979,YDR506C,Verified,null
11980,YER123W,Verified,nucle
11982,YKL206C,Verified,null
11983,YMR319C,Verified,null
11984,YGL177W,Dubious,null
11985,YER055C,Verified,null
11986,YBL031W,Verified,null
11989,YOR260W,Verified,null
11990,YPR196W,Uncharacterized,null
11991,YHL049C,Uncharacterized,null
11992,YLR013W,Verified,null
11993,YLR064W,Verified,nucle
11994,YBR045C,Verified,null
11995,YOR380W,Verified,null
11996,YER072W,Verified,membrane
11997,YDR508C,Verified,null
11998,YNL339C,Verified,null
11999,YPR158W,Verified,null
12000,YJL058C,Verified,null
12001,YDR075W,Verified,null
12003,YGR220C,Verified,ribosomal
12004,YML052W,Verified,null
12005,YHR187W,Verified,cytoplasm
12009,YPR076W,Dubious,null
12010,YLL022C,Verified,null
12012,YBR063C,Uncharacterized,null
12013,YER105C,Verified,null
12015,YBL104C,Verified,null
12016,YKL165C,Verified,null
12020,YMR264W,Verified,endoplasm
12021,YGL136C,Verified,null
12022,YPR018W,Verified,null
12023,YER018C,Verified,null
12024,YBR141C,Verified,nucleolus
12025,YJL136C,Verified,ribosomal
12027,YKL112W,Verified,null
12028,YDR080W,Verified,null
12029,YBR114W,Verified,null
12030,YPL025C,Dubious,null
12032,YPL070W,Verified,null
12034,YPL202C,Verified,null
12035,YNL105W,Dubious,null
12036,YKL180W,Verified,ribosomal
12038,YJR007W,Verified,null
12042,YIR002C,Verified,null
12043,YGL001C,Verified,membrane
12044,YDL115C,Verified,cytoplasm
12045,YDL140C,Verified,null
12047,YGL194C,Verified,null
12048,YKL091C,Verified,null
12049,YNL037C,Verified,nucle
12050,YFL013C,Verified,cytosol
12052,YIL107C,Verified,null
12053,YLR252W,Dubious,null
12054,YOR029W,Uncharacterized,null
12055,YOR326W,Verified,null
12061,YAL025C,Verified,nucleolus
12063,YMR320W,Uncharacterized,null
12064,YLR269C,Dubious,null
12065,YOR016C,Verified,null
12066,YDL217C,Verified,mitochond
12067,YDR313C,Verified,null
12068,YHR004C,Verified,null
12069,YNL153C,Verified,null
12071,YNR064C,Verified,null
12072,YMR224C,Verified,null
12074,YFR008W,Verified,null
12077,YBR084W,Verified,null
12078,YDL131W,Verified,null
12079,YNL081C,Verified,null
12080,YPL267W,Verified,cytoplasm
12081,YOR229W,Verified,cytosol
12082,YEL024W,Verified,null
12083,YOL017W,Verified,null
12084,YPL123C,Verified,cytosol
12085,YOR083W,Verified,cytoplasm
12086,YDR023W,Verified,null
12087,YOR312C,Verified,ribosomal
12088,YBR272C,Verified,cytosol
12089,YDR298C,Verified,null
12090,YDR011W,Verified,null
12091,YCL043C,Verified,null
12093,YOL151W,Verified,cytoplasm
12096,YCR009C,Verified,null
12097,YDR118W,Dubious,null
12098,YMR169C,Verified,null
12101,YER006W,Verified,nucleolus
12103,YLL034C,Verified,nucleolus
12105,YDL189W,Verified,null
12106,YDL123W,Verified,null
12107,YMR087W,Verified,null
12109,YOR287C,Verified,nucleolus
12111,YDL072C,Verified,null
12112,YOR328W,Verified,null
12113,YDL005C,Verified,cytosol
12114,YMR212C,Verified,null
12115,YNL313C,Verified,cytoplasm
12116,YJL196C,Verified,null
12117,YLR058C,Verified,null
12120,YEL006W,Verified,mitochond
12121,YGR243W,Verified,mitochond
12122,YDR058C,Verified,null
12124,YGR069W,Dubious,null
12125,YPL249C,Verified,membrane
12126,YDL109C,Uncharacterized,null
12127,YFL058W,Verified,null
12128,YDL094C,Dubious,null
12129,YML095C,Verified,null
12133,YPR139C,Verified,null
12134,YNL185C,Verified,ribosomal
12135,YCR067C,Verified,endoplasm
12136,YGR269W,Dubious,null
12139,YPR117W,Uncharacterized,null
12140,YHR086W,Uncharacterized,cytoplasm
12142,YPL013C,Verified,ribosomal
12143,YHR083W,Verified,membrane
12144,YAL008W,Verified,null
12148,YNL003C,Verified,null
12150,YBR160W,Verified,endoplasm
12170,YIL062C,Verified,null
12176,YNR045W,Verified,null
12180,YIL004C,Verified,null
12181,YNR018W,Verified,null
12186,YLR355C,Verified,null
12194,YHR112C,Verified,null
12195,YLR011W,Verified,null
12200,YCR046C,Verified,null
12203,YOR266W,Verified,null
12204,YDR393W,Verified,null
12205,YGL171W,Verified,null
12223,YML054C,Uncharacterized,null
12229,YER107C,Verified,null
12233,YPR016C,Verified,cytoplasm
12236,YML009C,Verified,null
12237,YML072C,Verified,null
12241,YJL130C,Verified,null
12248,YDR333C,Verified,null
12268,YMR131C,Verified,null
12269,YMR293C,Verified,null
12277,YBR212W,Verified,null
12279,YLR254C,Verified,null
12280,YGR085C,Verified,null
12281,YPL105C,Verified,null
12282,YGR145W,Verified,null
12283,YGR110W,Verified,null
12288,YKL099C,Verified,null
12291,YNL104C,Verified,null
12296,YMR232W,Verified,null
12297,YNL083W,Verified,null
12299,YER168C,Verified,mitochond
12303,YEL026W,Verified,null
12305,YDR021W,Verified,null
12311,YOR310C,Verified,null
12315,YHR133C,Verified,cytosol
12317,YIL090W,Verified,nucle
12325,YDR116C,Verified,null
12326,YDR299W,Verified,null
12328,YDR122W,Verified,null
12335,YOR241W,Verified,null
12338,YKL110C,Verified,null
12340,YLR204W,Verified,null
12345,YBL099W,Verified,null
12348,YMR023C,Verified,null
12349,YOR119C,Verified,null
12357,YHR088W,Verified,null
12364,YGL099W,Verified,ribosomal
12368,YNL005C,Verified,null
12387,YHR168W,Verified,null
12390,YOL081W,Verified,endoplasm
12393,YBR282W,Verified,null
12395,YOL114C,Verified,null
12400,YFR045W,Uncharacterized,null
12401,YIL002C,Verified,null
12405,YNL118C,Verified,membrane
12407,YJR117W,Verified,endoplasm
12410,YBL015W,Verified,null
12413,YBR041W,Verified,cytoplasm
12426,YDR395W,Verified,null
12427,YLR079W,Verified,null
12429,YMR093W,Verified,null
12430,YKR066C,Verified,null
12431,YDR079W,Verified,null
12439,YDR244W,Verified,null
12444,YDR233C,Verified,null
12447,YBL100C,Dubious,null
12460,YBL087C,Verified,null
12462,YGL190C,Verified,cytoplasm
12467,YKL137W,Verified,null
12468,YDR447C,Verified,null
12472,YJL063C,Verified,null
12475,YDR331W,Verified,null
12485,YDL111C,Verified,null
12491,YLR396C,Verified,null
12495,YPL103C,Verified,null
12501,YGR112W,Verified,null
12503,YHR174W,Verified,cytoplasm
12505,YHR062C,Verified,null
12506,YDL213C,Verified,null
12513,YMR230W,Uncharacterized,null
12521,YNL085W,Verified,null
12524,YOR087W,Verified,null
12527,YPR093C,Verified,null
12532,YDR294C,Verified,null
12535,YBR181C,Verified,null
12536,YOR078W,Verified,null
12537,YOR243C,Verified,null
12538,YMR165C,Verified,nucle
12548,YBL027W,Verified,null
12551,YNL232W,Verified,null
12554,YDR120C,Verified,mitochond
12556,YJL192C,Verified,null
12557,YLR054C,Verified,null
12558,YLR009W,Verified,null
12562,YER044C,Verified,null
12564,YLR105C,Verified,mitochond
12565,YML091C,Verified,cytoplasm
12570,YMR143W,Verified,null
12572,YNL189W,Verified,null
12574,YGL122C,Verified,null
12580,YKL056C,Verified,cytoplasm
12584,YJR057W,Verified,null
12589,YAL059W,Verified,null
12590,YNL007C,Verified,ribosomal
12595,YDR378C,Verified,nucleolus
12605,YGR095C,Verified,null
12610,YNR036C,Verified,null
12612,YDR192C,Verified,null
12614,YML109W,Verified,null
12618,YBL004W,Verified,cytoplasm
12620,YHR074W,Verified,null
12621,YDR464W,Verified,null
12624,YKL078W,Verified,null
12629,YER125W,Verified,membrane
12632,YHR116W,Verified,null
12634,YGR093W,Verified,null
12636,YLR442C,Verified,null
12650,YER012W,Verified,endoplasm
12653,YCR093W,Verified,null
12663,YGR255C,Verified,null
12664,YDL051W,Verified,null
12667,YLR120C,Verified,null
12669,YNL068C,Verified,null
12672,YDR146C,Verified,null
12677,YDR337W,Verified,null
12678,YJL061W,Verified,cytoplasm
12684,YDR231C,Verified,null
12685,YJL112W,Verified,null
12691,YJR076C,Verified,null
12698,YPL005W,Verified,null
12699,YBR247C,Verified,cytoplasm
12708,YPL101W,Verified,null
12712,YHR176W,Verified,null
12722,YGR084C,Verified,null
12728,YGR054W,Verified,null
12732,YLR318W,Verified,null
12733,YOR341W,Verified,null
12734,YDR296W,Verified,ribosomal
12743,YCR003W,Verified,null
12753,YPL153C,Verified,null
12754,YBL025W,Verified,null
12756,YDR126W,Verified,endoplasm
12763,YJL190C,Verified,null
12769,YPR166C,Verified,null
12771,YNL301C,Verified,null
12776,YKL114C,Verified,null
12777,YML024W,Verified,null
12778,YML093W,Verified,null
12779,YHR197W,Verified,null
12782,YKR003W,Verified,endoplasm
12787,YDL183C,Verified,null
12792,YGL107C,Verified,null
12793,YDR169C,Uncharacterized,null
12800,YDL165W,Verified,null
12803,YJR051W,Verified,null
12808,YMR076C,Verified,null
12811,YNL027W,Verified,null
12816,YJR113C,Verified,null
12818,YIR026C,Verified,null
12819,YER057C,Verified,membrane
12825,YNL282W,Verified,null
12827,YGL144C,Verified,null
12831,YGR108W,Verified,null
12833,YBR231C,Verified,null
12836,YDR462W,Verified,null
12837,YJL148W,Verified,null
12842,YIL148W,Verified,null
12843,YNR016C,Verified,null
12844,YFR036W,Dubious,null
12846,YGR028W,Verified,null
12851,YOL027C,Verified,null
12853,YPL120W,Verified,null
12857,YOL110W,Verified,null
12858,YDR005C,Verified,cytoplasm
12863,YOR362C,Verified,membrane
12866,YML074C,Verified,null
12871,YMR097C,Verified,null
12883,YGR253C,Verified,membrane
12892,YDL082W,Verified,null
12893,YKL155C,Verified,null
12894,YFL042C,Verified,nucle
12896,YDR148C,Verified,null
12897,YPL096W,Verified,null
12898,YDR335W,Verified,null
12905,YLL011W,Verified,null
12910,YDR237W,Verified,null
12919,YDL148C,Verified,null
12928,YDR099W,Verified,null
12930,YKL188C,Verified,cytosol
12931,YHR170W,Verified,null
12934,YGR098C,Verified,null
12936,YMR002W,Verified,null
12942,YIL096C,Verified,null
12947,YLR457C,Verified,null
12957,YBR185C,Verified,null
12970,YDR110W,Verified,null
12971,YDR419W,Verified,null
12976,YBL023C,Verified,null
12977,YOR274W,Verified,mitochond
12983,YJL143W,Verified,null
12987,YNL307C,Verified,cellular_component
12995,YML026C,Verified,null
13000,YER177W,Verified,null
13001,YML048W,Verified,null
13003,YHR006W,Verified,null
13006,YLR167W,Verified,null
13007,YMR270C,Verified,null
13008,YLR293C,Verified,null
13009,YLR228C,Verified,cytoplasm
13015,YLR388W,Verified,null
13017,YKR001C,Verified,endoplasm
13020,YGL013C,Verified,null
13021,YMR070W,Verified,null
13030,YDL232W,Verified,null
13043,YFL036W,Verified,null
13047,YNR010W,Verified,null
13050,YNL169C,Verified,null
13051,YFR034C,Verified,null
13052,YHR070W,Verified,null
13055,YHL047C,Verified,cytosol
13057,YOR335C,Verified,null
13058,YLR193C,Verified,null
13067,YOL147C,Verified,null
13072,YBR233W,Verified,null
13076,YGL179C,Verified,null
13078,YML001W,Verified,null
13089,YMR255W,Verified,null
13099,YGR251W,Verified,null
13104,YPL215W,Verified,null
13115,YPL090C,Verified,null
13120,YLR439W,Verified,null
13122,YDR450W,Verified,null
13127,YPR125W,Verified,null
13130,YPL001W,Verified,null
13134,YNL159C,Verified,null
13141,YJL012C,Verified,null
13146,YMR004W,Verified,null
13155,YOL040C,Verified,null
13156,YGR072W,Verified,cytoplasm
13166,YLR455W,Verified,null
13169,YAR042W,Verified,null
13170,YFR028C,Verified,cytoplasm
13171,YBR152W,Verified,null
13173,YDR292C,Verified,null
13175,YMR194W,Verified,null
13178,YER117W,Verified,ribosomal
13187,YMR180C,Verified,null
13194,YLL045C,Verified,null
13200,YNL305C,Verified,null
13203,YOR191W,Verified,null
13208,YOR294W,Verified,null
13212,YLR038C,Verified,null
13213,YNL096C,Verified,null
13220,YGL124C,Verified,null
13238,YMR072W,Verified,null
13239,YJR033C,Verified,null
13241,YGL011C,Verified,membrane
13243,YMR123W,Verified,null
13248,YLR240W,Verified,null
13254,YJR080C,Verified,null
13255,YNR038W,Verified,null
13258,YFL038C,Verified,cytoplasm
13261,YNL110C,Verified,null
13266,YGL253W,Verified,cytosol
13276,YER154W,Verified,ribosomal
13281,YAL042W,Verified,null
13282,YAL035W,Verified,ribosomal
