,gene,validation,localization
9541,YDR238C,Verified,null
9545,YJL168C,Verified,null
9546,YDR145W,Verified,RNA polymerase
9547,YDR330W,Verified,null
9548,YPR146C,Dubious,null
9551,YPL020C,Verified,null
9552,YOR102W,Dubious,null
9555,YAR031W,Verified,null
9561,YDR295C,Verified,null
9562,YJR159W,Verified,null
9563,YHR134W,Verified,null
9565,YBR186W,Verified,null
9567,YLR184W,Dubious,null
9568,YJL217W,Verified,null
9569,YIL102C,Uncharacterized,null
9570,YLR399C,Verified,histone
9579,YLR257W,Verified,null
9583,YPL211W,Verified,null
9585,YOR222W,Verified,transporter
9587,YOL061W,Verified,null
9588,YLR008C,Verified,null
9589,YHR210C,Uncharacterized,null
9590,YLR464W,Uncharacterized,null
9591,YJL191W,Verified,null
9592,YMR219W,Verified,null
9593,YLR055C,Verified,null
9594,YJR061W,Uncharacterized,null
9595,YNR076W,Verified,null
9596,YFR016C,Verified,null
9598,YLR450W,Verified,null
9599,YNL133C,Verified,null
9600,YOR379C,Dubious,null
9601,YIL095W,Verified,null
9604,YGR055W,Verified,transporter
9605,YOR051C,Verified,null
9606,YBR287W,Uncharacterized,null
9607,YER174C,Verified,RNA polymerase
9608,YCL048W,Verified,null
9612,YOR040W,Verified,null
9614,YLR168C,Verified,null
9615,YDL019C,Verified,null
9616,YNL300W,Uncharacterized,null
9618,YOR123C,Verified,RNA polymerase
9619,YGR295C,Verified,null
9621,YMR164C,Verified,RNA polymerase
9623,YLL031C,Verified,transporter
9625,YLL064C,Verified,null
9631,YNL199C,Verified,RNA polymerase
9632,YFL008W,Verified,null
9633,YDR217C,Verified,null
9634,YNL020C,Verified,null
9635,YLR290C,Verified,null
9636,YPL163C,Verified,null
9637,YIL123W,Verified,null
9639,YPR161C,Verified,RNA polymerase
9640,YOR291W,Verified,null
9642,YMR059W,Verified,null
9644,YJL043W,Uncharacterized,null
9646,YLR106C,Verified,null
9649,YDL099W,Verified,null
9650,YLR201C,Verified,null
9651,YML090W,Dubious,null
9652,YJL147C,Uncharacterized,null
9653,YIL054W,Uncharacterized,null
9654,YPL054W,Verified,null
9655,YIL001W,Uncharacterized,null
9657,YBR165W,Verified,null
9658,YHR075C,Verified,null
9659,YGL041C,Dubious,null
9660,YFR031C,Verified,null
9661,YDR068W,Verified,null
9664,YNR015W,Verified,null
9665,YLR350W,Verified,null
9666,YBL103C,Verified,RNA polymerase
9669,YKL055C,Verified,null
9670,YDL164C,Verified,null
9673,YNL006W,Verified,null
9675,YLR376C,Verified,null
9677,YFL033C,Verified,null
9678,YJR136C,Verified,null
9680,YML108W,Verified,null
9683,YCL010C,Verified,RNA polymerase
9685,YHL042W,Uncharacterized,null
9686,YNL278W,Verified,null
9687,YKL047W,Verified,null
9688,YOR363C,Verified,RNA polymerase
9689,YDR396W,Dubious,null
9691,YGR094W,Verified,null
9692,YNR048W,Verified,transcription
9693,YDR191W,Verified,null
9694,YHR028C,Verified,null
9698,YOL113W,Verified,null
9699,YCL024W,Verified,null
9700,YOL084W,Verified,null
9702,YGL145W,Verified,null
9703,YNL283C,Verified,receptor
9706,YDR511W,Verified,null
9708,YBR068C,Verified,transporter
9709,YDR043C,Verified,transcription
9716,YLR271W,Uncharacterized,null
9718,YER124C,Verified,null
9720,YPL256C,Verified,null
9721,YDL034W,Dubious,null
9723,YOL026C,Verified,null
9724,YLR366W,Dubious,null
9726,YGL167C,Verified,null
9727,YDR236C,Verified,null
9734,YLR436C,Verified,null
9736,YJR077C,Verified,transporter
9737,YDL112W,Verified,null
9739,YKL109W,Verified,RNA polymerase
9741,YOL019W,Uncharacterized,null
9742,YLR121C,Verified,null
9745,YML075C,Verified,null
9746,YML002W,Uncharacterized,null
9747,YLR052W,Verified,null
9749,YMR090W,Uncharacterized,null
9750,YHR099W,Verified,null
9753,YDR258C,Verified,null
9756,YDR318W,Verified,null
9758,YER080W,Verified,null
9760,YDL247W,Verified,transporter
9761,YJR019C,Verified,null
9762,YDR147W,Verified,null
9763,YMR031C,Verified,null
9764,YBL080C,Verified,null
9765,YMR136W,Verified,RNA polymerase
9768,YDR336W,Uncharacterized,null
9776,YGR115C,Dubious,null
9777,YBR279W,Verified,RNA polymerase
9778,YAR033W,Verified,null
9779,YOR340C,Verified,null
9781,YOL158C,Verified,transporter
9783,YBR151W,Verified,null
9784,YBR184W,Uncharacterized,null
9785,YGL231C,Verified,null
9789,YFL065C,Uncharacterized,null
9791,YIL100W,Dubious,null
9793,YIL155C,Verified,null
9795,YJL211C,Dubious,null
9796,YAL013W,Verified,null
9797,YDR098C,Verified,RNA polymerase
9799,YLR259C,Verified,null
9801,YKL005C,Verified,null
9804,YEL023C,Uncharacterized,null
9805,YMR241W,Verified,transporter
9806,YOL067C,Verified,RNA polymerase
9807,YOR275C,Verified,null
9809,YDR127W,Verified,dehydrogenase
9810,YOL018C,Verified,null
9811,YOR220W,Verified,null
9812,YLL048C,Verified,null
9813,YNL264C,Verified,null
9814,YHR212C,Dubious,null
9815,YLR053C,Uncharacterized,null
9816,YLR462W,Uncharacterized,null
9817,YPR203W,Uncharacterized,null
9818,YIL075C,Verified,null
9820,YLR324W,Verified,null
9821,YOL098C,Verified,null
9823,YHR014W,Verified,null
9825,YOL045W,Verified,null
9830,YOR053W,Dubious,null
9833,YNL086W,Verified,null
9834,YGL064C,Verified,rRNA binding
9838,YPL279C,Verified,transporter
9839,YDL180W,Uncharacterized,null
9840,YGL127C,Verified,null
9842,YLR166C,Verified,null
9844,YBL065W,Dubious,null
9846,YMR199W,Verified,null
9847,YER118C,Verified,null
9848,YMR162C,Verified,null
9849,YEL009C,Verified,RNA polymerase
9851,YDR498C,Verified,null
9855,YER058W,Verified,null
9856,YJR069C,Verified,hydrolase
9857,YBR299W,Verified,null
9859,YIR035C,Uncharacterized,null
9860,YJR034W,Verified,null
9861,YOR003W,Verified,null
9868,YJL045W,Verified,null
9869,YMR057C,Dubious,null
9872,YKL115C,Dubious,null
9875,YDR277C,Verified,null
9877,YML092C,Verified,null
9880,YJR134C,Verified,null
9882,YPL196W,Verified,null
9885,YNL168C,Uncharacterized,null
9888,YHR077C,Verified,null
9889,YPL056C,Uncharacterized,null
9890,YIL056W,Verified,transcription
9892,YNL113W,Verified,null
9894,YJR052W,Verified,ATP
9895,YPR109W,Uncharacterized,null
9896,YLR292C,Verified,null
9898,YFR019W,Verified,null
9899,YGL120C,Verified,null
9902,YGL212W,Verified,null
9903,YLR374C,Dubious,null
9905,YOL111C,Verified,null
9906,YDR004W,Verified,null
9907,YMR312W,Verified,transcription
9908,YIL161W,Uncharacterized,null
9909,YOL144W,Verified,null
9910,YPL121C,Verified,null
9912,YGR121C,Verified,transporter
9915,YGR096W,Verified,transporter
9917,YJR112W,Uncharacterized,null
9918,YDL231C,Verified,null
9919,YEL074W,Dubious,null
9921,YJR083C,Verified,null
9924,YAL030W,Verified,null
9927,YOL086C,Verified,NADH
9928,YBL001C,Verified,null
9930,YBR232C,Dubious,null
9931,YDL032W,Dubious,null
9932,YMR252C,Uncharacterized,null
9933,YCR101C,Uncharacterized,null
9934,YGL246C,Verified,null
9935,YDR045C,Verified,null
9936,YPL232W,Verified,null
9937,YEL017W,Verified,null
9938,YGR252W,Verified,histone
9940,YDR517W,Verified,null
9941,YGL043W,Verified,transcription
9942,YOR256C,Verified,null
9943,YPR011C,Verified,transporter
9944,YPR044C,Dubious,null
9945,YHL040C,Verified,transporter
9948,YOR334W,Verified,transporter
9949,YGL078C,Verified,null
9951,YOL024W,Uncharacterized,null
9952,YPL209C,Verified,null
9953,YOR382W,Verified,null
9955,YKL189W,Verified,null
9956,YPL254W,Verified,null
9957,YFL063W,Dubious,null
9961,YCR094W,Verified,null
9962,YNL190W,Verified,null
9964,YDL239C,Verified,null
9965,YER039C,Uncharacterized,null
9968,YPR179C,Verified,null
9969,YDL149W,Verified,null
9970,YPL002C,Verified,null
9972,YPR124W,Verified,transporter
9973,YLL029W,Verified,null
9975,YER017C,Verified,ATP
9979,YHR097C,Uncharacterized,null
9981,YGR229C,Verified,null
9982,YGR182C,Dubious,null
9983,YER082C,Verified,null
9985,YHR173C,Uncharacterized,null
9986,YMR003W,Verified,null
9987,YPL177C,Verified,transcription
9989,YLR260W,Verified,null
9990,YDL241W,Uncharacterized,null
9992,YMR001C,Uncharacterized,null
9994,YDL081C,Verified,null
9995,YLR149C,Dubious,null
9996,YMR138W,Verified,null
9997,YFL018C,Verified,null
9998,YDR149C,Dubious,null
10000,YPL097W,Verified,null
10001,YLR066W,Verified,null
10004,YPR142C,Dubious,null
10006,YJL066C,Verified,null
10007,YOR106W,Verified,tRNA
10008,YGR117C,Uncharacterized,null
10009,YHR033W,Uncharacterized,null
10010,YOR342C,Verified,null
10011,YFR029W,Verified,null
10013,YOR073W,Dubious,null
10014,YOR008C,Uncharacterized,receptor
10015,YDR291W,Verified,null
10018,YBR240C,Verified,null
10019,YIL157C,Verified,null
10020,YNL074C,Verified,null
10021,YPL151C,Verified,null
10024,YJL213W,Verified,null
10026,YOR277C,Dubious,null
10029,YMR181C,Uncharacterized,null
10030,YBL022C,Verified,peptidase
10032,YOL130W,Verified,transmembrane
10033,YDR125C,Verified,null
10034,YHR214W,Dubious,null
10035,YLR460C,Uncharacterized,null
10037,YLR051C,Verified,null
10038,YLR004C,Verified,null
10039,YFR012W,Uncharacterized,null
10040,YPR201W,Verified,transporter
10041,YIL073C,Verified,null
10043,YNR072W,Verified,transporter
10044,YOL047C,Verified,null
10045,YKL113C,Verified,null
10046,YHR012W,Verified,null
10048,YNL248C,Verified,null
10049,YDR440W,Verified,null
10050,YOR055W,Dubious,null
10051,YLR326W,Uncharacterized,null
10052,YML132W,Verified,null
10053,YBR025C,Verified,null
10054,YDL186W,Uncharacterized,null
10055,YKL128C,Verified,null
10056,YER170W,Verified,null
10060,YML049C,Verified,null
10062,YLR446W,Uncharacterized,null
10064,YLR164W,Verified,null
10065,YKR104W,Verified,ATP
10066,YOR248W,Dubious,null
10068,YMR160W,Verified,null
10070,YMR197C,Verified,null
10073,YKL219W,Verified,null
10079,YMR073C,Verified,null
10081,YDR213W,Verified,transcription
10085,YKR079C,Verified,null
10087,YDR066C,Verified,null
10092,YDR275W,Verified,null
10093,YEL061C,Verified,null
10094,YML027W,Verified,transcription
10095,YGR021W,Uncharacterized,null
10096,YHR194W,Verified,null
10097,YGR288W,Verified,null
10098,YOR295W,Verified,transcription
10103,YJR132W,Verified,null
10105,YDR366C,Uncharacterized,null
10106,YFR035C,Uncharacterized,null
10108,YPL058C,Verified,transporter
10110,YNR011C,Verified,null
10111,YHR071W,Verified,null
10112,YLR309C,Verified,null
10114,YJL170C,Verified,null
10116,YDR308C,Verified,RNA polymerase
10117,YLR372W,Verified,null
10118,YLR389C,Verified,null
10119,YDL168W,Verified,NADH
10120,YDL026W,Dubious,null
10122,YIL163C,Uncharacterized,null
10124,YPR088C,Verified,null
10125,YBR286W,Verified,null
10126,YNL287W,Verified,null
10127,YOL146W,Verified,null
10130,YDR006C,Verified,null
10132,YMR314W,Verified,null
10136,YGR090W,Verified,null
10137,YDL233W,Uncharacterized,null
10140,YJR149W,Uncharacterized,null
10141,YKL048C,Verified,null
10144,YCL028W,Verified,null
10147,YGL244W,Verified,RNA polymerase
10148,YMR254C,Dubious,null
10149,YNL229C,Verified,null
10155,YOR254C,Verified,null
10157,YHL046C,Verified,null
10158,YAR047C,Dubious,null
10159,YHR119W,Verified,null
10164,YER157W,Verified,null
10165,YOL022C,Verified,null
10166,YEL037C,Verified,null
10167,YBL059W,Uncharacterized,null
10173,YCR021C,Verified,null
10176,YPR122W,Verified,null
10177,YHR048W,Uncharacterized,null
10178,YNL318C,Verified,transporter
10180,YBR006W,Verified,null
10181,YNL212W,Verified,null
10182,YDR387C,Uncharacterized,transporter
10184,YBL053W,Dubious,null
10185,YML006C,Verified,null
10186,YPR046W,Verified,null
10187,YDR439W,Verified,null
10188,YLR401C,Verified,null
10189,YLR125W,Uncharacterized,null
10190,YHR095W,Dubious,null
10192,YDL130W,Verified,null
10196,YDR341C,Verified,null
10197,YJL013C,Verified,null
10198,YJL064W,Dubious,null
10200,YNL018C,Uncharacterized,null
10201,YKL067W,Verified,null
10203,YMR005W,Verified,RNA polymerase
10205,YDL243C,Verified,dehydrogenase
10206,YER084W,Dubious,null
10208,YKL105C,Verified,null
10213,YNL323W,Verified,null
10215,YML068W,Verified,null
10218,YGL166W,Verified,transcription
10220,YOR333C,Dubious,null
10223,YBL024W,Verified,null
10224,YOR071C,Verified,transporter
10225,YPL171C,Verified,dehydrogenase
10226,YGL079W,Verified,null
10227,YAL017W,Verified,null
10228,YBR242W,Uncharacterized,null
10230,YBR108W,Verified,null
10232,YNL076W,Verified,null
10233,YLR182W,Verified,RNA polymerase
10234,YKL001C,Verified,null
10235,YBR173C,Verified,null
10236,YIR022W,Verified,null
10237,YMR308C,Verified,null
10239,YOR271C,Uncharacterized,null
10240,YMR183C,Verified,null
10241,YDR414C,Verified,null
10242,YLL044W,Dubious,null
10244,YHR216W,Verified,null
10245,YNL260C,Verified,null
10246,YBL020W,Verified,null
10248,YCL034W,Verified,null
10249,YNL231C,Verified,null
10250,YIL024C,Uncharacterized,null
10251,YLL021W,Verified,null
10253,YIL071C,Verified,molecular_function
10254,YOL109W,Verified,null
10255,YNR025C,Dubious,null
10256,YNR070W,Verified,null
10260,YNL246W,Verified,null
10263,YNL097C,Verified,null
10264,YDR039C,Verified,transmembrane
10265,YBR090C,Uncharacterized,null
10266,YBR027C,Uncharacterized,null
10267,YGL057C,Verified,null
10268,YER172C,Dubious,null
10270,YDL046W,Verified,null
10271,YLR162W,Uncharacterized,null
10272,YKL224C,Verified,null
10275,YMR148W,Verified,null
10276,YML047C,Verified,transporter
10277,YLR006C,Verified,null
10281,YHR127W,Verified,null
10282,YOR300W,Dubious,null
10283,YIL086C,Dubious,null
10284,YAR073W,Dubious,dehydrogenase
10285,YMR228W,Verified,null
10288,YER045C,Verified,RNA polymerase
10289,YMR028W,Verified,null
10290,YLR422W,Verified,null
10291,YLR093C,Verified,null
10293,YKR051W,Uncharacterized,null
10294,YJR030C,Uncharacterized,null
10295,YBR297W,Verified,null
10296,YMR030W,Uncharacterized,null
10297,YDL151C,Dubious,null
10298,YGL010W,Verified,null
10299,YMR122C,Uncharacterized,null
10300,YDR064W,Verified,null
10303,YOR192C,Uncharacterized,null
10305,YKR077W,Verified,null
10306,YDR273W,Verified,null
10307,YPR063C,Uncharacterized,null
10308,YGR231C,Verified,null
10309,YEL063C,Verified,transporter
10310,YDR454C,Verified,null
10314,YFL039C,Verified,null
10317,YAL069W,Dubious,null
10318,YPL064C,Verified,null
10319,YNR013C,Verified,transporter
10320,YDR360W,Dubious,null
10321,YHR073W,Dubious,null
10322,YJL172W,Verified,null
10325,YNL051W,Verified,null
10326,YKL024C,Verified,null
10329,YPL061W,Verified,null
10330,YLR370C,Verified,null
10331,YDR343C,Verified,transporter
10332,YLR387C,Verified,null
10333,YAL034C,Verified,null
10334,YNR039C,Verified,transporter
10336,YIL165C,Uncharacterized,null
10339,YPL125W,Verified,null
10340,YDR289C,Verified,null
10341,YPR126C,Dubious,null
10342,YNL285W,Dubious,null
10344,YGR125W,Uncharacterized,null
10345,YLR305C,Verified,null
10346,YBR194W,Verified,null
10348,YMR316W,Verified,null
10351,YIL143C,Verified,transcription
10352,YGR092W,Verified,null
10353,YOL166C,Dubious,null
10354,YJL207C,Verified,null
10356,YOR038C,Verified,null
10357,YDL235C,Verified,null
10358,YGL081W,Uncharacterized,null
10366,YOL075C,Verified,ATP
10369,YOL020W,Verified,transporter
10370,YDR135C,Verified,transporter
10373,YGL242C,Verified,null
10374,YBL109W,Dubious,null
10375,YOR252W,Verified,null
10380,YGL252C,Verified,RNA polymerase
10383,YGL074C,Dubious,null
10385,YEL035C,Uncharacterized,null
10386,YGR025W,Dubious,null
10387,YPL205C,Dubious,null
10388,YPL250C,Verified,null
10390,YGL119W,Verified,ATP
10391,YMR103C,Uncharacterized,null
10392,YCL056C,Verified,null
10393,YNL194C,Verified,null
10394,YCR023C,Verified,null
10395,YGR278W,Verified,null
10396,YBL057C,Verified,tRNA
10397,YBR073W,Verified,null
10400,YPR120C,Verified,null
10401,YBL041W,Verified,null
10402,YDL058W,Verified,null
10404,YLR403W,Verified,RNA polymerase
10406,YOR203W,Dubious,null
10408,YPR040W,Verified,null
10410,YOR280C,Verified,null
10411,YDR480W,Verified,null
10413,YHR093W,Dubious,null
10414,YLR023C,Verified,null
10415,YBR059C,Verified,null
10416,YDL198C,Verified,transporter
10417,YLR072W,Verified,null
10418,YER180C,Verified,null
10420,YJL011C,Verified,null
10425,YDR207C,Verified,transcription
10427,YKR023W,Uncharacterized,null
10428,YDL218W,Uncharacterized,null
10429,YKL038W,Verified,transcription
10430,YDR424C,Verified,null
10433,YDL118W,Dubious,null
10434,YGL199C,Dubious,null
10435,YKL107W,Uncharacterized,null
10437,YDL085W,Verified,dehydrogenase
10439,YKR018C,Verified,null
10440,YOR171C,Verified,null
10442,YHR069C,Dubious,null
10445,YBR175W,Verified,null
10446,YGL249W,Verified,null
10448,YIL041W,Verified,null
10449,YLR311C,Dubious,null
10450,YPR098C,Verified,null
10451,YNR009W,Verified,null
10453,YJR151C,Verified,null
10454,YKL065C,Verified,null
10455,YJR046W,Verified,null
10456,YMR007W,Uncharacterized,null
10457,YDL172C,Dubious,null
10458,YFL023W,Verified,null
10460,YPL108W,Uncharacterized,null
10461,YBR171W,Verified,null
10462,YJL157C,Verified,null
10465,YOR273C,Verified,transporter
10468,YAR028W,Uncharacterized,null
10469,YAR053W,Dubious,null
10472,YDR412W,Verified,null
10474,YOL134C,Dubious,null
10475,YJL199C,Uncharacterized,null
10476,YBR157C,Verified,null
10477,YCL036W,Verified,null
10478,YOL092W,Verified,transporter
10479,YOR077W,Verified,null
10483,YEL041W,Verified,NAD+
10484,YGL042C,Dubious,null
10486,YNR027W,Verified,null
10487,YLR458W,Dubious,null
10490,YNL095C,Uncharacterized,null
10492,YGR044C,Verified,transcription
10494,YOR219C,Verified,null
10496,YPL226W,Verified,null
10498,YML018C,Verified,null
10501,YDL011C,Dubious,null
10502,YER112W,Verified,null
10503,YDR355C,Dubious,null
10504,YKR100C,Verified,null
10505,YIL084C,Verified,null
10507,YAR075W,Dubious,dehydrogenase
10509,YHL016C,Verified,transporter
10511,YLL039C,Verified,null
10514,YLR091W,Verified,null
10515,YER047C,Verified,null
10517,YML098W,Verified,RNA polymerase
10519,YJR067C,Verified,null
10520,YDL153C,Verified,null
10521,YMR071C,Verified,null
10522,YIR033W,Verified,null
10523,YGL016W,Verified,null
10524,YDL216C,Verified,null
10525,YMR120C,Verified,null
10526,YER029C,Verified,null
10527,YKR075C,Uncharacterized,null
10528,YOR194C,Verified,RNA polymerase
10531,YGR233C,Verified,null
10532,YCR039C,Verified,RNA polymerase
10533,YPR061C,Verified,null
10534,YDR271C,Dubious,null
10535,YOR299W,Verified,null
10538,YLR385C,Verified,null
10539,YDR013W,Verified,null
10540,YLR218C,Verified,null
10541,YBR138C,Uncharacterized,null
10543,YDR362C,Verified,transcription
10544,YNL115C,Uncharacterized,null
10545,YGL138C,Uncharacterized,null
10546,YJL174W,Verified,null
10548,YNL057W,Dubious,null
10549,YDR157W,Dubious,null
10550,YJR058C,Verified,null
10551,YPR156C,Verified,transporter
10552,YDR359C,Verified,null
10553,YKL124W,Verified,null
10555,YKL171W,Verified,null
10556,YOR136W,Verified,dehydrogenase
10557,YJL056C,Verified,transcription
10561,YGL209W,Verified,transcription
10562,YLR400W,Dubious,null
10564,YDR199W,Dubious,null
10566,YJL090C,Verified,null
10568,YHR140W,Uncharacterized,null
10571,YNL039W,Verified,null
10572,YLR198C,Dubious,null
10573,YJL205C,Verified,null
10574,YJR118C,Verified,null
10575,YIL141W,Dubious,null
10577,YGL083W,Verified,null
10578,YGR101W,Verified,null
10579,YLR232W,Dubious,null
10580,YDL237W,Verified,null
10581,YJR085C,Verified,null
10582,YOL077C,Verified,null
10584,YHR031C,Verified,null
10585,YKL209C,Verified,null
10586,YGR049W,Verified,null
10590,YEL033W,Uncharacterized,null
10592,YBR292C,Dubious,null
10593,YGR005C,Verified,RNA polymerase
10595,YHL034C,Verified,null
10597,YLR332W,Verified,receptor
10598,YOR392W,Dubious,null
10599,YGL254W,Verified,transcription
10600,YOL059W,Verified,dehydrogenase
10601,YFR006W,Uncharacterized,null
10602,YHL031C,Verified,null
10603,YLR444C,Dubious,null
10605,YER036C,Verified,null
10606,YOR090C,Verified,null
10607,YPL207W,Verified,null
10610,YGL117W,Uncharacterized,null
10611,YLR410W,Verified,null
10613,YER182W,Uncharacterized,null
10614,YCR025C,Dubious,null
10617,YOR188W,Verified,null
10618,YNL314W,Verified,null
10619,YLL018C,Verified,null
10621,YPR177C,Dubious,null
10623,YGL101W,Uncharacterized,null
10625,YOR205C,Verified,null
10626,YBL043W,Verified,null
10629,YEL048C,Verified,null
10630,YHL029C,Uncharacterized,null
10631,YGR190C,Dubious,null
10632,YDR482C,Verified,null
10633,YPR182W,Verified,null
10634,YLR021W,Verified,null
10636,YNL216W,Verified,RNA polymerase
10637,YLR405W,Verified,null
10638,YKL039W,Verified,null
10639,YPR148C,Verified,null
10640,YMR089C,Verified,peptidase
10641,YDR345C,Verified,transporter
10643,YJL068C,Verified,null
10644,YGR210C,Uncharacterized,null
10645,YHR179W,Verified,dehydrogenase
10647,YDR250C,Dubious,null
10648,YKR025W,Verified,null
10649,YCR087W,Dubious,null
10650,YDR205W,Verified,transporter
10651,YJL108C,Verified,null
